CELL_ID,lat,lon,pm10_mean
다사54004825,37.5346819755628,126.979340617233,20.306889
다사54004650,37.518908776333106,126.979450234946,21.469343
다사54004675,37.521162093111,126.97943458050399,20.528708
다사54004700,37.5234154090215,126.97941892431801,20.346193
다사54004725,37.5256687240646,126.97940326638901,20.64791
다사53754575,37.512136389382206,126.976668475937,22.261776
다사53754600,37.5143897077562,126.976652741686,19.337831
다사53754625,37.5166430252629,126.976637005683,19.870218
다사53754650,37.518896341902106,126.97662126792801,23.320812
다사53754475,37.503123107212794,126.97673139542101,18.719467
다사53754500,37.5053764290562,126.976715668178,24.201992
다사53754525,37.5076297500322,126.976699939182,21.792702
다사53754550,37.5098830701409,126.976684208436,22.120136
다사53754775,37.5301629120867,126.976542552858,20.148287
다사53754800,37.5324162235212,126.97652680458401,20.597822
다사53754825,37.5346695340882,126.97651105455601,20.28287
다사53754850,37.5369228437876,126.97649530277398,20.870272
다사53754675,37.521149657673895,126.97660552842,23.003021
다사53754700,37.523402972578296,126.97658978716001,20.701931
다사53754725,37.525656286615295,126.976574044146,19.801802
다사53754750,37.52790959978471,126.97655829937901,18.889635
다사53754175,37.47608317745029,126.97691998581301,20.058292
다사53754200,37.4783365096998,126.97690427957,18.736822
다사53754225,37.4805898410822,126.976888571578,18.79554
다사53754250,37.4828431715975,126.97687286183701,18.394455
다사53754075,37.467069839782,126.9769827933,16.236359
다사53754100,37.4693231754996,126.976967094051,16.852642
다사53754125,37.471576510350204,126.976951393053,18.31792
다사53754150,37.4738298443338,126.976935690307,19.807829
다사53754375,37.494109811166894,126.976794286887,18.943527
다사53754400,37.496363136479296,126.976778566647,17.051199
다사53754425,37.498616460924396,126.976762844656,18.041174
다사53754450,37.5008697845022,126.976747120914,18.38729
다사53754275,37.48509650124571,126.97685715034599,19.890202
다사53754300,37.4873498300268,126.976841437106,18.395794
다사53754325,37.4896031579407,126.97682572211599,22.023056
다사53754350,37.491856484987395,126.976810005377,19.433569
다사53755375,37.584242147041,126.97616410979099,17.459654
다사53755400,37.5864954376498,126.97614831936701,17.10118
다사53755425,37.5887487273907,126.97613252718399,17.402523
다사53755450,37.5910020162637,126.976116733242,17.299377
